Mac OS X,,Sierra,,,,Git,,,,,,,,R,Python,,,,,,,,,,No but I know what it is,No and I don't know what it is,No and I don't know what it is,"Yes, I use either Travis or Jenkins or both",,Comments in the source code,,,,,,,,Markdown,README files,,,,,,,,snakemake,,GitHub,,,,,I am an expert,"I know what most of the following commands do: cd, ls, cat, mv, rm, chmod, man, mkdir, cp, ssh","Yes, I am using an IDE (such as Pyzo, NinjaIDE, PyCharm, VisualStudio, CLion, Multi, RStudio, Eclipse, or other)",Health Sciences,,,,Automated testing,,Modular code development,,Documentation,2017-09-20 07:16:20,2017-09-20 07:22:51
Mac OS X,,macOS Sierra,,,,Git,,,,,,,,R,Python,Perl,,,,,,,,,No and I don't know what it is,No and I don't know what it is,No but I know what it is,No and I don't know either of those,,,,,,,,,,Markdown,README files,,,,,,,,snakemake,,,,Bitbucket,,,I have written many small codes and/or contributed to large complex software,"I know what most of the following commands do: cd, ls, cat, mv, rm, chmod, man, mkdir, cp, ssh",I know what IDEs are but have not tried any,Biological Sciences,Git and version control,Jupyter notebooks,,Automated testing,,Modular code development,,Documentation,2017-09-19 20:33:55,2017-09-19 20:39:55
,linux or Windows,Ubuntu /Windows 10,,I don't use version control but I know what it is,,,,,,,,,,R,,,,,,,,,,bash,No and I don't know what it is,No and I don't know what it is,No and I don't know what it is,No and I don't know either of those,,Comments in the source code,,,,,,PDF,,,README files,,,,,,"None, but I want to learn",Not relevant to my project(s),,I'm not using a web-based repository,,,,,,I have written many small codes and/or contributed to large complex software,"I know what most of the following commands do: cd, ls, cat, mv, rm, chmod, man, mkdir, cp, ssh","Yes, I am using an IDE (such as Pyzo, NinjaIDE, PyCharm, VisualStudio, CLion, Multi, RStudio, Eclipse, or other)",Other Medical and Health Sciences,Git and version control,,,Automated testing,,Modular code development,,,2017-09-19 09:01:29,2017-09-19 09:13:02
Linux,,Ubuntu 16.04,,,,Git,,,,,,,,R,,,,,,,,,,,No and I don't know what it is,No and I don't know what it is,No and I don't know what it is,No and I don't know either of those,,Comments in the source code,,,,,,,,,README files,,,,,,"None, but I want to learn",,,,GitHub,,,,,I have written my own simple programs,"I know what most of the following commands do: cd, ls, cat, mv, rm, chmod, man, mkdir, cp, ssh","Yes, I am using an IDE (such as Pyzo, NinjaIDE, PyCharm, VisualStudio, CLion, Multi, RStudio, Eclipse, or other)",Political Science,Git and version control,Jupyter notebooks,,Automated testing,,Modular code development,,Documentation,2017-09-18 07:42:23,2017-09-18 07:46:11
Mac OS X,,macOS Sierra (V 10.12.6),,I don't use version control but I know what it is,,,,,,,,,,R,Python,,,,,,,,,,No but I know what it is,No and I don't know what it is,No and I don't know what it is,No and I don't know either of those,,Comments in the source code,,,,,,,,,,,,,,,"None, but I want to learn",,,I'm not using a web-based repository,,,,,,I have written many small codes and/or contributed to large complex software,I do not know what most of these commands do,"Yes, I am using an IDE (such as Pyzo, NinjaIDE, PyCharm, VisualStudio, CLion, Multi, RStudio, Eclipse, or other)",Economics and Business,Git and version control,Jupyter notebooks,Integrated development environments,Automated testing,,Modular code development,,,2017-09-15 09:11:02,2017-09-15 09:19:51
Linux,,Ubuntu 16.04 LTS,I don't use version control and I don't know what it is,,,,,,,,,,Matlab,,,,,,,Fortran 90+,,,,,No and I don't know what it is,No and I don't know what it is,No and I don't know what it is,No and I don't know either of those,,Comments in the source code,,,,,,,,,,,,Makefiles,,,,,,I'm not using a web-based repository,,,,,,I have written many small codes and/or contributed to large complex software,"I know what most of the following commands do: cd, ls, cat, mv, rm, chmod, man, mkdir, cp, ssh",No and I don't know what it is,Physical Sciences,Git and version control,,,,,,,Documentation,2017-09-15 07:58:54,2017-09-15 08:05:29
Linux,,RHEL,,,,,,Subversion,,,,,,,Python,,,,Fortran 77,Fortran 90+,,,,,No but I know what it is,No but I know what it is,No but I know what it is,No but I know what at least one of them does,,Comments in the source code,,Wiki,,,,,,,README files,,,Makefiles,,,,,FCM,,,,,Redmine,,I have written many small codes and/or contributed to large complex software,"I know what most of the following commands do: cd, ls, cat, mv, rm, chmod, man, mkdir, cp, ssh",I have tried an IDE but I prefer text editors for my development,Earth and Related Environmental Sciences,Git and version control,Jupyter notebooks,,Automated testing,,Modular code development,Software licensing,,2017-09-15 07:57:18,2017-09-15 08:03:15
Linux,,Ubuntu 16.04 LTS,,,,Git,,,,,,,,,Python,,,C++,,,,,,,No and I don't know what it is,No and I don't know what it is,No and I don't know what it is,No and I don't know either of those,,Comments in the source code,,,,,,,,,,,CMake,Makefiles,,,,,,,,,,,gitlab.cern.ch,"Basic understanding and experience, I have looked through code and made minor adjustments","I know what most of the following commands do: cd, ls, cat, mv, rm, chmod, man, mkdir, cp, ssh",I know what IDEs are but have not tried any,Physical Sciences,Git and version control,,,,CMake,Modular code development,,,2017-09-14 18:55:49,2017-09-14 20:58:31
Windows,,7,,I don't use version control but I know what it is,,,,,,,,,Matlab,,,,C,C++,,,,,,,No but I know what it is,No and I don't know what it is,No and I don't know what it is,No and I don't know either of those,,Comments in the source code,,,,,,,,,README files,,,,,,"None, but I want to learn",,,I'm not using a web-based repository,,,,,,I have written my own simple programs,I do not know what most of these commands do,No and I don't know what it is,Physical Sciences,Git and version control,,Integrated development environments,Automated testing,,Modular code development,,,2017-09-14 15:19:42,2017-09-14 15:34:05
Linux,,openSUSE,,I don't use version control but I know what it is,,,,,,,,,,,Python,,C,C++,,Fortran 90+,,,,,No and I don't know what it is,No and I don't know what it is,No and I don't know what it is,No and I don't know either of those,,Comments in the source code,,,,,,,,,README files,,CMake,Makefiles,,,,,,I'm not using a web-based repository,,,,,,I have written my own simple programs,"I know what most of the following commands do: cd, ls, cat, mv, rm, chmod, man, mkdir, cp, ssh",I know what IDEs are but have not tried any,Physical Sciences,Git and version control,Jupyter notebooks,,Automated testing,CMake,,Software licensing,Documentation,2017-09-14 07:29:46,2017-09-14 07:41:52
Linux,,ubuntu ,I don't use version control and I don't know what it is,,,,,,,,,,Matlab,,,,,,,Fortran 90+,,,,,No and I don't know what it is,No and I don't know what it is,No and I don't know what it is,No and I don't know either of those,No documentation,,,,,,,,,,,,,Makefiles,,,,,,I'm not using a web-based repository,,,,,,"Basic understanding and experience, I have looked through code and made minor adjustments","I know what most of the following commands do: cd, ls, cat, mv, rm, chmod, man, mkdir, cp, ssh",No and I don't know what it is,Physical Sciences,Git and version control,,,Automated testing,,,,,2017-09-14 07:31:00,2017-09-14 07:36:05
Linux,,ubuntu,I don't use version control and I don't know what it is,,,,,,,,,,,,Python,,,,Fortran 77,Fortran 90+,,,,,No and I don't know what it is,No and I don't know what it is,No and I don't know what it is,No and I don't know either of those,,Comments in the source code,,,,,,,,,,,,Makefiles,,,,,,I'm not using a web-based repository,,,,,,I have written my own simple programs,"I know what most of the following commands do: cd, ls, cat, mv, rm, chmod, man, mkdir, cp, ssh",No and I don't know what it is,Chemical Sciences,Git and version control,,Integrated development environments,Automated testing,CMake,Modular code development,,Documentation,2017-09-13 12:32:27,2017-09-13 12:41:14
Linux,,Ubuntu 16.04,,,,Git,,,,,,,Matlab,,,,C,C++,Fortran 77,,,,,,No but I know what it is,No and I don't know what it is,No but I know what it is,No and I don't know either of those,,Comments in the source code,,,,,,,,,,,,Makefiles,,,,,,,,,Bitbucket,,,I have written many small codes and/or contributed to large complex software,"I know what most of the following commands do: cd, ls, cat, mv, rm, chmod, man, mkdir, cp, ssh",I have tried an IDE but I prefer text editors for my development,Physical Sciences,Git and version control,,,Automated testing,CMake,Modular code development,,,2017-09-11 13:21:22,2017-09-11 13:28:03
Linux,,Ubuntu 16.04,,I don't use version control but I know what it is,,,,,,,,,Matlab,,Python,,,,Fortran 77,Fortran 90+,,,,,No and I don't know what it is,No and I don't know what it is,No and I don't know what it is,No and I don't know either of those,,Comments in the source code,,,,,,,,,,,,Makefiles,,,,,,I'm not using a web-based repository,,,,,,I have written many small codes and/or contributed to large complex software,"I know what most of the following commands do: cd, ls, cat, mv, rm, chmod, man, mkdir, cp, ssh",I have tried an IDE but I prefer text editors for my development,Physical Sciences,Git and version control,Jupyter notebooks,,Automated testing,,,,,2017-09-11 13:22:01,2017-09-11 13:27:19
Mac OS X,,macOS Sierra Version 10.12.6,,I don't use version control but I know what it is,,,,,,,,,Matlab,,,,,,Fortran 77,Fortran 90+,,,,,No and I don't know what it is,No and I don't know what it is,No and I don't know what it is,No and I don't know either of those,,Comments in the source code,,,,,,,,,,,,Makefiles,,,"None, but I want to learn",,,I'm not using a web-based repository,,,,,,I have written many small codes and/or contributed to large complex software,"I know what most of the following commands do: cd, ls, cat, mv, rm, chmod, man, mkdir, cp, ssh",No and I don't know what it is,Physical Sciences,Git and version control,,,,CMake,,,Documentation,2017-09-11 12:44:21,2017-09-11 12:49:13
Mac OS X,,MacOs 10.12.6 (Sierra),,,,Git,,,,,,,,,Python,,,,,Fortran 90+,,,,,Yes,No but I know what it is,No and I don't know what it is,No and I don't know either of those,,Comments in the source code,,,,,,,,,,,,Makefiles,,,,,,,,GitLab,,,,I have written many small codes and/or contributed to large complex software,"I know what most of the following commands do: cd, ls, cat, mv, rm, chmod, man, mkdir, cp, ssh",I have tried an IDE but I prefer text editors for my development,Chemical Sciences,Git and version control,Jupyter notebooks,,Automated testing,CMake,,Software licensing,Documentation,2017-09-11 11:48:50,2017-09-11 11:58:21
Windows,,Windows 10,,,,Git,,,,,,,,R,Python,,,,,,,,,,No and I don't know what it is,No and I don't know what it is,No and I don't know what it is,No and I don't know either of those,,Comments in the source code,,,,,,,,,,,,,,,"None, but I want to learn",,,,GitHub,,Bitbucket,,,I have written my own simple programs,I do not know what most of these commands do,No and I don't know what it is,Economics and Business,Git and version control,,Integrated development environments,Automated testing,,Modular code development,,,2017-09-11 09:39:25,2017-09-11 09:43:32
Linux,,Ubuntu 16.04,,,,Git,,,CVS,,,,,,Python,,C,C++,Fortran 77,Fortran 90+,,,,Lua,Yes,No but I know what it is,No but I know what it is,No and I don't know either of those,,Comments in the source code,Doxygen,,,,,PDF,,,,,,Makefiles,,Autotools,,,,,GitHub,GitLab,,,,I am an expert,"I know what most of the following commands do: cd, ls, cat, mv, rm, chmod, man, mkdir, cp, ssh",I have tried an IDE but I prefer text editors for my development,Chemical Sciences,Git and version control,,,Automated testing,CMake,,Software licensing,,2017-09-11 09:22:59,2017-09-11 09:30:15
