Mac OS X,,10.11.6,,,,Git,,,,,,,,,Python,,C,C++,,Fortran 90+,,,,,No and I don't know what it is,No and I don't know what it is,No and I don't know what it is,No and I don't know either of those,,Comments in the source code,,,,,,,,,README files,,CMake,Makefiles,,,,,,,GitHub,,,,,I have written my own simple programs,"I know what most of the following commands do: cd, ls, cat, mv, rm, chmod, man, mkdir, cp, ssh","Yes, I am using an IDE (such as Pyzo, NinjaIDE, PyCharm, VisualStudio, CLion, Multi, RStudio, Eclipse, or other)",Physical Sciences,,Jupyter notebooks,Integrated development environments,Automated testing,,,,Documentation,2017-10-13 14:52:52,2017-10-13 14:59:58
Linux,,I will work on NSC clusters triolith/gamma,,I don't use version control but I know what it is,,,,,,,,,,,Python,,,,Fortran 77,Fortran 90+,,,,,No and I don't know what it is,No and I don't know what it is,No and I don't know what it is,No and I don't know either of those,,Comments in the source code,,,,,,,,,,,CMake,Makefiles,,,,,,I'm not using a web-based repository,,,,,,I have written many small codes and/or contributed to large complex software,"I know what most of the following commands do: cd, ls, cat, mv, rm, chmod, man, mkdir, cp, ssh",No and I don't know what it is,Physical Sciences,Git and version control,,,,CMake,Modular code development,,Documentation,2017-10-13 08:00:02,2017-10-13 08:05:21
Windows,,windows 10,I don't use version control and I don't know what it is,,,,,,,,,,,,,,,,,,,,Go,java,No and I don't know what it is,No and I don't know what it is,No and I don't know what it is,No and I don't know either of those,,Comments in the source code,,,,,,,,,,,,,,,"None, but I want to learn",,,I'm not using a web-based repository,,,,,,I have written my own simple programs,"I know what most of the following commands do: cd, ls, cat, mv, rm, chmod, man, mkdir, cp, ssh","Yes, I am using an IDE (such as Pyzo, NinjaIDE, PyCharm, VisualStudio, CLion, Multi, RStudio, Eclipse, or other)",Computer and Information Sciences,Git and version control,Jupyter notebooks,Integrated development environments,Automated testing,CMake,Modular code development,Software licensing,Documentation,2017-10-12 12:48:45,2017-10-12 12:52:44
Linux,,,,,,Git,,,,,,,,,Python,,,,,,,,,,No and I don't know what it is,No and I don't know what it is,Yes,No and I don't know either of those,,Comments in the source code,,,,,,,,Markdown,README files,,,,,,"None, but I want to learn",,,,GitHub,,,,,I have written my own simple programs,"I know what most of the following commands do: cd, ls, cat, mv, rm, chmod, man, mkdir, cp, ssh",No and I don't know what it is,Mathematics,Git and version control,Jupyter notebooks,,,,Modular code development,,Documentation,2017-10-11 13:59:40,2017-10-11 14:23:54
Linux,,Ubuntu Linux,,,,Git,,,,,,,Matlab,,Python,Perl,C,C++,Fortran 77,Fortran 90+,,,,,No but I know what it is,Yes,No but I know what it is,No but I know what at least one of them does,,Comments in the source code,Doxygen,,,,,,HMTL,Markdown,README files,,,Makefiles,,,,,,,GitHub,,,,,I am an expert,"I know what most of the following commands do: cd, ls, cat, mv, rm, chmod, man, mkdir, cp, ssh","Yes, I am using an IDE (such as Pyzo, NinjaIDE, PyCharm, VisualStudio, CLion, Multi, RStudio, Eclipse, or other)",Physical Sciences,,Jupyter notebooks,Integrated development environments,Automated testing,,,,,2017-10-10 11:06:04,2017-10-10 11:14:37
Linux,,Ubuntu 14.04,,,,Git,,,,,,,,,Python,,C,,,Fortran 90+,,,,,No but I know what it is,No and I don't know what it is,No and I don't know what it is,No and I don't know either of those,,Comments in the source code,,,,,,,,,,,,,,,"None, but I want to learn",Not relevant to my project(s),,,GitHub,,,,,I have written many small codes and/or contributed to large complex software,"I know what most of the following commands do: cd, ls, cat, mv, rm, chmod, man, mkdir, cp, ssh",I have tried an IDE but I prefer text editors for my development,Physical Sciences,Git and version control,,,Automated testing,,Modular code development,,,2017-10-10 09:24:56,2017-10-10 09:34:03
,"Cygwin (which is not an OS, rather a Linux emulator under Windows)",cygwin 2.7.0 (Windows 7 64-bit),,,,Git,,Subversion,,Perforce,,,,,,,C,C++,Fortran 77,Fortran 90+,,,,,No and I don't know what it is,No and I don't know what it is,No and I don't know what it is,No and I don't know either of those,No documentation,Comments in the source code,,Wiki,,,,,,,,,CMake,Makefiles,,Autotools,,,,,GitHub,,,Redmine,,I have written many small codes and/or contributed to large complex software,"I know what most of the following commands do: cd, ls, cat, mv, rm, chmod, man, mkdir, cp, ssh",No and I don't know what it is,Earth and Related Environmental Sciences,Git and version control,,,Automated testing,,Modular code development,,Documentation,2017-10-09 08:07:45,2017-10-09 08:19:41
Linux,,Red Hat,,,,Git,,Subversion,CVS,,,,Matlab,,Python,,C,C++,Fortran 77,Fortran 90+,,,,,Yes,No and I don't know what it is,No and I don't know what it is,No and I don't know either of those,,Comments in the source code,Doxygen,,,,,PDF,,,README files,,,Makefiles,,Autotools,,,,,,,,Redmine,,I am an expert,"I know what most of the following commands do: cd, ls, cat, mv, rm, chmod, man, mkdir, cp, ssh",I know what IDEs are but have not tried any,Mathematics,Git and version control,Jupyter notebooks,Integrated development environments,Automated testing,CMake,Modular code development,Software licensing,Documentation,2017-10-05 06:45:31,2017-10-05 06:49:32
Mac OS X,,macOS 10.12,,,,Git,,,,,,,,,Python,Perl,,C++,,,,,,,No and I don't know what it is,No and I don't know what it is,No and I don't know what it is,No and I don't know either of those,,Comments in the source code,,,,"Read the Docs",,,,,README files,,,,,,"None, but I want to learn",,,I'm not using a web-based repository,,,,,,I have written many small codes and/or contributed to large complex software,"I know what most of the following commands do: cd, ls, cat, mv, rm, chmod, man, mkdir, cp, ssh",I have tried an IDE but I prefer text editors for my development,Biological Sciences,Git and version control,,,Automated testing,CMake,Modular code development,,,2017-10-03 12:29:26,2017-10-03 12:41:11
Linux,,Fedora 26,,,,Git,,,,,,,Matlab,,Python,,C,C++,Fortran 77,Fortran 90+,,Haskell,,Wolfram Language,No and I don't know what it is,No and I don't know what it is,No and I don't know what it is,No and I don't know either of those,,Comments in the source code,,,,,,,,Markdown,README files,,,Makefiles,,,,,,,GitHub,,Bitbucket,,,I have written my own simple programs,"I know what most of the following commands do: cd, ls, cat, mv, rm, chmod, man, mkdir, cp, ssh",I have tried an IDE but I prefer text editors for my development,Mathematics,,Jupyter notebooks,,Automated testing,CMake,,Software licensing,,2017-10-03 08:18:24,2017-10-03 08:24:50
Mac OS X,,10.12.6,,,,Git,,,,,,,Matlab,,Python,Perl,C,C++,Fortran 77,,,,,,No but I know what it is,No and I don't know what it is,No and I don't know what it is,No and I don't know either of those,No documentation,Comments in the source code,,,,,,,,,,,CMake,Makefiles,SCons,,,,,,GitHub,,Bitbucket,,,I am an expert,"I know what most of the following commands do: cd, ls, cat, mv, rm, chmod, man, mkdir, cp, ssh",I have tried an IDE but I prefer text editors for my development,Biological Sciences,Git and version control,,Integrated development environments,Automated testing,,Modular code development,,,2017-10-03 08:04:05,2017-10-03 08:08:04
Linux,,Kubuntu,,,,Git,,,,,,,Matlab,,Python,Perl,,C++,,,,,,,No but I know what it is,No and I don't know what it is,No but I know what it is,No and I don't know either of those,,Comments in the source code,,,,,,,,,,,,Makefiles,,,,,,,GitHub,,Bitbucket,,,I have written many small codes and/or contributed to large complex software,"I know what most of the following commands do: cd, ls, cat, mv, rm, chmod, man, mkdir, cp, ssh","Yes, I am using an IDE (such as Pyzo, NinjaIDE, PyCharm, VisualStudio, CLion, Multi, RStudio, Eclipse, or other)",Computer and Information Sciences,Git and version control,,Integrated development environments,Automated testing,CMake,,,Documentation,2017-10-03 07:06:56,2017-10-03 07:12:18
Linux,,Archlinux,,,,Git,,,,,,,Matlab,,Python,,,C++,,,,,,,No but I know what it is,No and I don't know what it is,No and I don't know what it is,No and I don't know either of those,,Comments in the source code,,,,,,,,Markdown,,,,Makefiles,,,,,,,GitHub,,,Redmine,,I have written many small codes and/or contributed to large complex software,"I know what most of the following commands do: cd, ls, cat, mv, rm, chmod, man, mkdir, cp, ssh","Yes, I am using an IDE (such as Pyzo, NinjaIDE, PyCharm, VisualStudio, CLion, Multi, RStudio, Eclipse, or other)",Computer and Information Sciences,,,,Automated testing,,Modular code development,,Documentation,2017-10-03 06:20:01,2017-10-03 06:28:19
